estacionid,fecha,tempaire
ANGMC,2020/07/24 17:00:00,28.200
ANGMC,2020/07/24 17:10:00,28.200
ANGMC,2020/07/24 17:20:00,27.200
ANGMC,2020/07/24 17:30:00,26.900
ANGMC,2020/07/24 17:40:00,26.400
ANGMC,2020/07/24 17:50:00,25.800
ANGMC,2020/07/24 18:00:00,25.600
ANGMC,2020/07/24 18:10:00,25.600
ANGMC,2020/07/24 18:20:00,25.600
ARGOVIA,2020/07/24 00:00:00,20.500
ARGOVIA,2020/07/24 00:10:00,20.400
ARGOVIA,2020/07/24 00:20:00,20.400
ARGOVIA,2020/07/24 00:30:00,20.300
ARGOVIA,2020/07/24 00:40:00,20.200
ARGOVIA,2020/07/24 00:50:00,20.200
ARGOVIA,2020/07/24 01:00:00,20.200
ARGOVIA,2020/07/24 01:10:00,20.200
ARGOVIA,2020/07/24 01:20:00,20.100
ARGOVIA,2020/07/24 01:30:00,20.000
ARGOVIA,2020/07/24 01:40:00,20.000
ARGOVIA,2020/07/24 01:50:00,20.000
ARGOVIA,2020/07/24 02:00:00,19.900
ARGOVIA,2020/07/24 02:10:00,19.800
ARGOVIA,2020/07/24 02:20:00,19.700
ARGOVIA,2020/07/24 02:30:00,19.600
ARGOVIA,2020/07/24 02:40:00,19.600
ARGOVIA,2020/07/24 02:50:00,19.500
ARGOVIA,2020/07/24 03:00:00,19.500
ARGOVIA,2020/07/24 03:10:00,19.400
ARGOVIA,2020/07/24 03:20:00,19.300
ARGOVIA,2020/07/24 03:30:00,19.300
ARGOVIA,2020/07/24 03:40:00,19.300
ARGOVIA,2020/07/24 03:50:00,19.300
ARGOVIA,2020/07/24 04:00:00,19.300
ARGOVIA,2020/07/24 04:10:00,19.200
ARGOVIA,2020/07/24 04:20:00,19.200
ARGOVIA,2020/07/24 04:30:00,19.200
ARGOVIA,2020/07/24 04:40:00,19.200
ARGOVIA,2020/07/24 04:50:00,19.300
ARGOVIA,2020/07/24 05:00:00,19.300
ARGOVIA,2020/07/24 05:10:00,19.400
ARGOVIA,2020/07/24 05:20:00,19.500
ARGOVIA,2020/07/24 05:30:00,19.500
ARGOVIA,2020/07/24 05:40:00,19.500
ARGOVIA,2020/07/24 05:50:00,19.400
ARGOVIA,2020/07/24 06:00:00,19.400
ARGOVIA,2020/07/24 06:10:00,19.400
ARGOVIA,2020/07/24 06:20:00,19.400
ARGOVIA,2020/07/24 06:30:00,19.500
ARGOVIA,2020/07/24 06:40:00,19.600
ARGOVIA,2020/07/24 06:50:00,19.700
ARGOVIA,2020/07/24 07:00:00,19.800
ARGOVIA,2020/07/24 07:10:00,19.900
ARGOVIA,2020/07/24 07:20:00,20.100
ARGOVIA,2020/07/24 07:30:00,20.300
ARGOVIA,2020/07/24 07:40:00,20.700
ARGOVIA,2020/07/24 07:50:00,21.000
ARGOVIA,2020/07/24 08:00:00,21.600
ARGOVIA,2020/07/24 08:10:00,22.000
ARGOVIA,2020/07/24 08:20:00,22.400
ARGOVIA,2020/07/24 08:30:00,23.200
ARGOVIA,2020/07/24 08:40:00,23.500
ARGOVIA,2020/07/24 08:50:00,24.400
ARGOVIA,2020/07/24 09:00:00,25.500
ARGOVIA,2020/07/24 09:10:00,26.000
ARGOVIA,2020/07/24 09:20:00,26.800
ARGOVIA,2020/07/24 09:30:00,27.700
ARGOVIA,2020/07/24 09:40:00,27.400
ARGOVIA,2020/07/24 09:50:00,27.000
ARGOVIA,2020/07/24 10:00:00,27.800
ARGOVIA,2020/07/24 10:10:00,27.700
ARGOVIA,2020/07/24 10:20:00,27.700
ARGOVIA,2020/07/24 10:30:00,27.900
ARGOVIA,2020/07/24 10:40:00,27.900
ARGOVIA,2020/07/24 10:50:00,27.400
ARGOVIA,2020/07/24 11:00:00,28.000
ARGOVIA,2020/07/24 11:10:00,27.500
ARGOVIA,2020/07/24 11:20:00,27.800
ARGOVIA,2020/07/24 11:30:00,27.700
ARGOVIA,2020/07/24 11:40:00,27.600
ARGOVIA,2020/07/24 11:50:00,27.300
ARGOVIA,2020/07/24 12:00:00,27.900
ARGOVIA,2020/07/24 12:10:00,28.300
ARGOVIA,2020/07/24 12:20:00,27.800
ARGOVIA,2020/07/24 12:30:00,27.500
ARGOVIA,2020/07/24 12:40:00,27.300
ARGOVIA,2020/07/24 12:50:00,27.900
ARGOVIA,2020/07/24 13:00:00,27.200
ARGOVIA,2020/07/24 13:10:00,26.600
ARGOVIA,2020/07/24 13:20:00,27.000
ARGOVIA,2020/07/24 13:30:00,27.100
ARGOVIA,2020/07/24 13:40:00,26.900
ARGOVIA,2020/07/24 13:50:00,27.200
ARGOVIA,2020/07/24 14:00:00,28.100
ARGOVIA,2020/07/24 14:10:00,28.100
ARGOVIA,2020/07/24 14:20:00,28.100
ARGOVIA,2020/07/24 14:30:00,27.700
ARGOVIA,2020/07/24 14:40:00,26.900
ARGOVIA,2020/07/24 14:50:00,26.200
ARGOVIA,2020/07/24 15:00:00,26.200
ARGOVIA,2020/07/24 15:10:00,26.400
ARGOVIA,2020/07/24 15:20:00,27.100
ARGOVIA,2020/07/24 15:30:00,27.000
ARGOVIA,2020/07/24 15:40:00,26.900
ARGOVIA,2020/07/24 15:50:00,26.600
ARGOVIA,2020/07/24 16:00:00,26.100
ARGOVIA,2020/07/24 16:10:00,25.900
ARGOVIA,2020/07/24 16:20:00,25.200
ARGOVIA,2020/07/24 16:30:00,25.000
ARGOVIA,2020/07/24 16:40:00,24.300
ARGOVIA,2020/07/24 16:50:00,23.800
ARGOVIA,2020/07/24 17:00:00,23.000
ARGOVIA,2020/07/24 17:10:00,22.400
ARGOVIA,2020/07/24 17:20:00,21.900
ARGOVIA,2020/07/24 17:30:00,21.900
ARGOVIA,2020/07/24 17:40:00,21.800
ARGOVIA,2020/07/24 17:50:00,21.700
ARGOVIA,2020/07/24 18:00:00,21.800
ARGOVIA,2020/07/24 18:10:00,21.800
ARGOVIA,2020/07/24 18:20:00,21.900
ARGOVIA,2020/07/24 18:30:00,21.800
ATOYAC,2020/07/24 00:00:00,27.600
ATOYAC,2020/07/24 00:10:00,27.600
ATOYAC,2020/07/24 00:20:00,27.600
ATOYAC,2020/07/24 00:30:00,27.600
ATOYAC,2020/07/24 00:40:00,27.500
ATOYAC,2020/07/24 00:50:00,27.400
ATOYAC,2020/07/24 01:00:00,27.300
ATOYAC,2020/07/24 01:10:00,27.200
ATOYAC,2020/07/24 01:20:00,27.200
ATOYAC,2020/07/24 01:30:00,27.200
ATOYAC,2020/07/24 01:40:00,27.200
ATOYAC,2020/07/24 01:50:00,27.100
ATOYAC,2020/07/24 02:00:00,27.000
ATOYAC,2020/07/24 02:10:00,26.900
ATOYAC,2020/07/24 02:20:00,27.000
ATOYAC,2020/07/24 02:30:00,27.100
ATOYAC,2020/07/24 02:40:00,27.200
ATOYAC,2020/07/24 02:50:00,27.300
ATOYAC,2020/07/24 03:00:00,27.400
ATOYAC,2020/07/24 03:10:00,27.400
ATOYAC,2020/07/24 03:20:00,27.400
ATOYAC,2020/07/24 03:30:00,27.300
ATOYAC,2020/07/24 03:40:00,27.200
ATOYAC,2020/07/24 03:50:00,27.100
ATOYAC,2020/07/24 04:00:00,27.100
ATOYAC,2020/07/24 04:10:00,27.100
ATOYAC,2020/07/24 04:20:00,27.100
ATOYAC,2020/07/24 04:30:00,27.000
ATOYAC,2020/07/24 04:40:00,26.900
ATOYAC,2020/07/24 04:50:00,26.800
ATOYAC,2020/07/24 05:00:00,26.900
ATOYAC,2020/07/24 05:10:00,26.900
ATOYAC,2020/07/24 05:20:00,26.900
ATOYAC,2020/07/24 05:30:00,26.800
ATOYAC,2020/07/24 05:40:00,26.600
ATOYAC,2020/07/24 05:50:00,26.500
ATOYAC,2020/07/24 06:00:00,26.500
ATOYAC,2020/07/24 06:10:00,26.300
ATOYAC,2020/07/24 06:20:00,26.100
ATOYAC,2020/07/24 06:30:00,26.200
ATOYAC,2020/07/24 06:40:00,26.400
ATOYAC,2020/07/24 06:50:00,26.600
ATOYAC,2020/07/24 07:00:00,26.800
ATOYAC,2020/07/24 07:10:00,27.200
ATOYAC,2020/07/24 07:20:00,27.700
ATOYAC,2020/07/24 07:30:00,28.200
ATOYAC,2020/07/24 07:40:00,29.400
ATOYAC,2020/07/24 07:50:00,30.500
ATOYAC,2020/07/24 08:00:00,30.800
ATOYAC,2020/07/24 08:10:00,31.200
ATOYAC,2020/07/24 08:20:00,31.600
ATOYAC,2020/07/24 08:30:00,31.100
ATOYAC,2020/07/24 08:40:00,31.800
ATOYAC,2020/07/24 08:50:00,32.500
ATOYAC,2020/07/24 09:00:00,33.200
ATOYAC,2020/07/24 09:10:00,33.800
ATOYAC,2020/07/24 09:20:00,34.200
ATOYAC,2020/07/24 09:30:00,34.500
ATOYAC,2020/07/24 09:40:00,34.800
ATOYAC,2020/07/24 09:50:00,34.800
ATOYAC,2020/07/24 10:00:00,34.800
ATOYAC,2020/07/24 10:10:00,34.900
ATOYAC,2020/07/24 10:20:00,35.100
ATOYAC,2020/07/24 10:30:00,35.000
ATOYAC,2020/07/24 10:40:00,35.400
ATOYAC,2020/07/24 10:50:00,35.200
ATOYAC,2020/07/24 11:00:00,35.400
ATOYAC,2020/07/24 11:10:00,35.300
ATOYAC,2020/07/24 11:20:00,35.700
ATOYAC,2020/07/24 11:30:00,35.300
ATOYAC,2020/07/24 11:40:00,34.600
ATOYAC,2020/07/24 11:50:00,35.100
ATOYAC,2020/07/24 12:00:00,35.100
ATOYAC,2020/07/24 12:10:00,35.300
ATOYAC,2020/07/24 12:20:00,35.500
ATOYAC,2020/07/24 12:30:00,35.500
ATOYAC,2020/07/24 12:40:00,35.300
ATOYAC,2020/07/24 12:50:00,35.600
ATOYAC,2020/07/24 13:00:00,35.400
ATOYAC,2020/07/24 13:10:00,35.000
ATOYAC,2020/07/24 13:20:00,34.500
ATOYAC,2020/07/24 13:30:00,35.300
ATOYAC,2020/07/24 13:40:00,35.700
ATOYAC,2020/07/24 13:50:00,36.000
ATOYAC,2020/07/24 14:00:00,35.800
ATOYAC,2020/07/24 14:10:00,35.800
ATOYAC,2020/07/24 14:20:00,34.900
ATOYAC,2020/07/24 14:30:00,35.500
ATOYAC,2020/07/24 14:40:00,35.900
ATOYAC,2020/07/24 14:50:00,35.600
ATOYAC,2020/07/24 15:00:00,34.800
ATOYAC,2020/07/24 15:10:00,34.500
ATOYAC,2020/07/24 15:20:00,34.000
ATOYAC,2020/07/24 15:30:00,33.900
ATOYAC,2020/07/24 15:40:00,34.000
ATOYAC,2020/07/24 15:50:00,33.900
ATOYAC,2020/07/24 16:00:00,33.900
ATOYAC,2020/07/24 16:10:00,33.300
ATOYAC,2020/07/24 16:20:00,32.500
ATOYAC,2020/07/24 16:30:00,31.900
ATOYAC,2020/07/24 16:40:00,31.000
ATOYAC,2020/07/24 16:50:00,30.600
ATOYAC,2020/07/24 17:00:00,29.900
ATOYAC,2020/07/24 17:10:00,29.800
ATOYAC,2020/07/24 17:20:00,29.900
ATOYAC,2020/07/24 17:30:00,31.300
ATOYAC,2020/07/24 17:40:00,31.100
ATOYAC,2020/07/24 17:50:00,30.700
ATOYAC,2020/07/24 18:00:00,31.000
ATOYAC,2020/07/24 18:10:00,31.500
ATOYAC,2020/07/24 18:20:00,31.200
BAABN,2020/07/24 00:00:00,26.400
BAABN,2020/07/24 00:10:00,26.300
BAABN,2020/07/24 00:20:00,26.300
BAABN,2020/07/24 00:30:00,26.200
BAABN,2020/07/24 00:40:00,25.800
BAABN,2020/07/24 00:50:00,25.300
BAABN,2020/07/24 01:00:00,25.200
BAABN,2020/07/24 01:10:00,25.200
BAABN,2020/07/24 01:20:00,25.100
BAABN,2020/07/24 01:30:00,25.400
BAABN,2020/07/24 01:40:00,25.400
BAABN,2020/07/24 01:50:00,25.600
BAABN,2020/07/24 02:00:00,25.800
BAABN,2020/07/24 02:10:00,25.700
BAABN,2020/07/24 02:20:00,25.600
BAABN,2020/07/24 02:30:00,25.300
BAABN,2020/07/24 02:40:00,24.900
BAABN,2020/07/24 02:50:00,25.100
BAABN,2020/07/24 03:00:00,25.200
BAABN,2020/07/24 03:10:00,25.300
BAABN,2020/07/24 03:20:00,25.400
BAABN,2020/07/24 03:30:00,25.700
BAABN,2020/07/24 03:40:00,25.600
BAABN,2020/07/24 03:50:00,25.300
BAABN,2020/07/24 04:00:00,24.800
BAABN,2020/07/24 04:10:00,25.000
BAABN,2020/07/24 04:20:00,25.000
BAABN,2020/07/24 04:30:00,25.100
BAABN,2020/07/24 04:40:00,25.400
BAABN,2020/07/24 04:50:00,25.200
BAABN,2020/07/24 05:00:00,25.300
BAABN,2020/07/24 05:10:00,25.300
BAABN,2020/07/24 05:20:00,25.200
BAABN,2020/07/24 05:30:00,25.200
BAABN,2020/07/24 05:40:00,25.700
BAABN,2020/07/24 05:50:00,26.300
BAABN,2020/07/24 06:00:00,26.700
BAABN,2020/07/24 06:10:00,27.400
BAABN,2020/07/24 06:20:00,27.800
BAABN,2020/07/24 06:30:00,28.100
BAABN,2020/07/24 06:40:00,28.200
BAABN,2020/07/24 06:50:00,28.100
BAABN,2020/07/24 07:00:00,28.300
BAABN,2020/07/24 07:10:00,28.700
BAABN,2020/07/24 07:20:00,29.000
BAABN,2020/07/24 07:30:00,29.600
BAABN,2020/07/24 07:40:00,29.900
BAABN,2020/07/24 07:50:00,30.400
BAABN,2020/07/24 08:00:00,30.700
BAABN,2020/07/24 08:10:00,30.700
BAABN,2020/07/24 08:20:00,31.000
BAABN,2020/07/24 08:30:00,30.100
BAABN,2020/07/24 08:40:00,29.700
BAABN,2020/07/24 08:50:00,29.200
BAABN,2020/07/24 09:00:00,29.100
BAABN,2020/07/24 09:10:00,29.100
BAABN,2020/07/24 09:20:00,29.200
BAABN,2020/07/24 09:30:00,29.300
BAABN,2020/07/24 09:40:00,29.200
BAABN,2020/07/24 09:50:00,29.000
BAABN,2020/07/24 10:00:00,29.500
BAABN,2020/07/24 10:10:00,30.200
BAABN,2020/07/24 10:20:00,30.400
BAABN,2020/07/24 10:30:00,30.300
BAABN,2020/07/24 10:40:00,29.900
BAABN,2020/07/24 10:50:00,29.900
BAABN,2020/07/24 11:00:00,30.000
BAABN,2020/07/24 11:10:00,30.000
BAABN,2020/07/24 11:20:00,30.000
BAABN,2020/07/24 11:30:00,30.200
BAABN,2020/07/24 11:40:00,30.400
BAABN,2020/07/24 11:50:00,30.300
BAABN,2020/07/24 12:00:00,30.300
BAABN,2020/07/24 12:10:00,30.200
BAABN,2020/07/24 12:20:00,30.100
BAABN,2020/07/24 12:30:00,30.200
BAABN,2020/07/24 12:40:00,29.800
BAABN,2020/07/24 12:50:00,30.000
BAABN,2020/07/24 13:00:00,30.400
BAABN,2020/07/24 13:10:00,30.400
BAABN,2020/07/24 13:20:00,30.500
BAABN,2020/07/24 13:30:00,30.400
BAABN,2020/07/24 13:40:00,30.600
BAABN,2020/07/24 13:50:00,30.800
BAABN,2020/07/24 14:00:00,30.800
BAABN,2020/07/24 14:10:00,30.600
BAABN,2020/07/24 14:20:00,30.400
BAABN,2020/07/24 14:30:00,30.400
BAABN,2020/07/24 14:40:00,30.400
BAABN,2020/07/24 14:50:00,30.700
BAABN,2020/07/24 15:00:00,31.000
BAABN,2020/07/24 15:10:00,31.100
BAABN,2020/07/24 15:20:00,31.000
BAABN,2020/07/24 15:30:00,31.000
BAABN,2020/07/24 15:40:00,31.100
BAABN,2020/07/24 15:50:00,30.900
BAABN,2020/07/24 16:00:00,30.900
BAABN,2020/07/24 16:10:00,30.800
BAABN,2020/07/24 16:20:00,30.600
BAABN,2020/07/24 16:30:00,30.700
BAHIAKINO,2020/07/24 00:00:00,31.500
BAHIAKINO,2020/07/24 00:10:00,31.200
BAHIAKINO,2020/07/24 00:20:00,31.300
BAHIAKINO,2020/07/24 00:30:00,31.100
BAHIAKINO,2020/07/24 00:40:00,31.300
BAHIAKINO,2020/07/24 00:50:00,31.000
BAHIAKINO,2020/07/24 01:00:00,31.200
BAHIAKINO,2020/07/24 01:10:00,30.700
BAHIAKINO,2020/07/24 01:20:00,30.600
BAHIAKINO,2020/07/24 01:30:00,31.500
BAHIAKINO,2020/07/24 01:40:00,31.200
BAHIAKINO,2020/07/24 01:50:00,31.100
BAHIAKINO,2020/07/24 02:00:00,31.400
BAHIAKINO,2020/07/24 02:10:00,31.400
BAHIAKINO,2020/07/24 02:20:00,31.600
BAHIAKINO,2020/07/24 02:30:00,31.500
BAHIAKINO,2020/07/24 02:40:00,31.900
BAHIAKINO,2020/07/24 02:50:00,31.600
BAHIAKINO,2020/07/24 03:00:00,31.600
BAHIAKINO,2020/07/24 03:10:00,30.800
BAHIAKINO,2020/07/24 03:20:00,33.800
BAHIAKINO,2020/07/24 03:30:00,42.900
BAHIAKINO,2020/07/24 03:40:00,47.000
BAHIAKINO,2020/07/24 03:50:00,46.200
BAHIAKINO,2020/07/24 04:00:00,46.800
BAHIAKINO,2020/07/24 04:10:00,47.000
BAHIAKINO,2020/07/24 04:20:00,45.100
BAHIAKINO,2020/07/24 04:30:00,44.000
BAHIAKINO,2020/07/24 04:40:00,41.800
BAHIAKINO,2020/07/24 04:50:00,44.100
BAHIAKINO,2020/07/24 05:00:00,41.000
BAHIAKINO,2020/07/24 05:10:00,41.700
BAHIAKINO,2020/07/24 05:20:00,39.600
BAHIAKINO,2020/07/24 05:30:00,39.900
BAHIAKINO,2020/07/24 05:40:00,40.100
BAHIAKINO,2020/07/24 05:50:00,37.800
BAHIAKINO,2020/07/24 06:00:00,37.700
BAHIAKINO,2020/07/24 06:10:00,36.700
BAHIAKINO,2020/07/24 06:20:00,30.900
BAHIAKINO,2020/07/24 06:30:00,28.700
BAHIAKINO,2020/07/24 06:40:00,28.600
BAHIAKINO,2020/07/24 06:50:00,28.700
BAHIAKINO,2020/07/24 07:00:00,28.900
BAHIAKINO,2020/07/24 07:10:00,29.000
BAHIAKINO,2020/07/24 07:20:00,29.300
BAHIAKINO,2020/07/24 07:30:00,29.700
BAHIAKINO,2020/07/24 07:40:00,30.100
BAHIAKINO,2020/07/24 07:50:00,30.900
BAHIAKINO,2020/07/24 08:00:00,31.700
BAHIAKINO,2020/07/24 08:10:00,32.700
BAHIAKINO,2020/07/24 08:20:00,33.200
BAHIAKINO,2020/07/24 08:30:00,33.400
BAHIAKINO,2020/07/24 08:40:00,34.400
BAHIAKINO,2020/07/24 08:50:00,34.400
BAHIAKINO,2020/07/24 09:00:00,34.900
BAHIAKINO,2020/07/24 09:10:00,35.400
BAHIAKINO,2020/07/24 09:20:00,35.900
BAHIAKINO,2020/07/24 09:30:00,36.400
BAHIAKINO,2020/07/24 09:40:00,36.400
BAHIAKINO,2020/07/24 09:50:00,37.000
BAHIAKINO,2020/07/24 10:00:00,37.300
BAHIAKINO,2020/07/24 10:10:00,37.000
BAHIAKINO,2020/07/24 10:20:00,36.700
BAHIAKINO,2020/07/24 10:30:00,36.300
BAHIAKINO,2020/07/24 10:40:00,36.400
BAHIAKINO,2020/07/24 10:50:00,35.700
BAHIAKINO,2020/07/24 11:00:00,35.200
BAHIAKINO,2020/07/24 11:10:00,35.000
BAHIAKINO,2020/07/24 11:20:00,34.600
BAHIAKINO,2020/07/24 11:30:00,34.500
BAHIAKINO,2020/07/24 11:40:00,34.300
BAHIAKINO,2020/07/24 11:50:00,34.200
BAHIAKINO,2020/07/24 12:00:00,34.400
BAHIAKINO,2020/07/24 12:10:00,34.500
BAHIAKINO,2020/07/24 12:20:00,34.300
BAHIAKINO,2020/07/24 12:30:00,34.500
BAHIAKINO,2020/07/24 12:40:00,34.800
BAHIAKINO,2020/07/24 12:50:00,34.300
BAHIAKINO,2020/07/24 13:00:00,34.400
BAHIAKINO,2020/07/24 13:10:00,34.200
BAHIAKINO,2020/07/24 13:20:00,33.800
BAHIAKINO,2020/07/24 13:30:00,34.100
BAHIAKINO,2020/07/24 13:40:00,34.200
BAHIAKINO,2020/07/24 13:50:00,34.200
BAHIAKINO,2020/07/24 14:00:00,34.400
BAHIAKINO,2020/07/24 14:10:00,34.200
BAHIAKINO,2020/07/24 14:20:00,34.100
BAHIAKINO,2020/07/24 14:30:00,34.400
BAHIAKINO,2020/07/24 14:40:00,34.100
BAHIAKINO,2020/07/24 14:50:00,34.100
BAHIAKINO,2020/07/24 15:00:00,33.700
BAHIAKINO,2020/07/24 15:10:00,34.000
BAHIAKINO,2020/07/24 15:20:00,33.900
BAHIAKINO,2020/07/24 15:30:00,33.600
BAHIAKINO,2020/07/24 15:40:00,33.700
BAHIAKINO,2020/07/24 15:50:00,33.900
BAHIAKINO,2020/07/24 16:00:00,33.800
BAHIAKINO,2020/07/24 16:10:00,33.900
BAHIAKINO,2020/07/24 16:20:00,34.800
BAHIAKINO,2020/07/24 16:30:00,35.600
BAHIAKINO,2020/07/24 16:40:00,35.500
BAHIAKINO,2020/07/24 16:50:00,35.700
BARRETALI,2020/07/24 00:00:00,27.100
BARRETALI,2020/07/24 01:00:00,26.800
BARRETALI,2020/07/24 02:00:00,26.100
BARRETALI,2020/07/24 03:00:00,25.400
BARRETALI,2020/07/24 04:00:00,25.000
BARRETALI,2020/07/24 05:00:00,24.600
BARRETALI,2020/07/24 06:00:00,24.100
BARRETALI,2020/07/24 07:00:00,24.800
BARRETALI,2020/07/24 08:00:00,27.400
BARRETALI,2020/07/24 09:00:00,29.500
BARRETALI,2020/07/24 10:00:00,32.400
BARRETALI,2020/07/24 11:00:00,34.100
BARRETALI,2020/07/24 12:00:00,34.900
BARRETALI,2020/07/24 13:00:00,37.500
BARRETALI,2020/07/24 14:00:00,38.900
BARRETALI,2020/07/24 15:00:00,39.500
BARRETALI,2020/07/24 16:00:00,27.400
BARRETALI,2020/07/24 17:00:00,35.400
BARRETALI,2020/07/24 18:00:00,34.400
BARRETALII,2020/07/24 00:00:00,26.700
BARRETALII,2020/07/24 01:00:00,26.300
BARRETALII,2020/07/24 02:00:00,25.500
BARRETALII,2020/07/24 03:00:00,25.200
BARRETALII,2020/07/24 04:00:00,24.100
BARRETALII,2020/07/24 05:00:00,23.500
BARRETALII,2020/07/24 06:00:00,23.200
BARRETALII,2020/07/24 07:00:00,25.400
BARRETALII,2020/07/24 08:00:00,28.500
BARRETALII,2020/07/24 09:00:00,29.300
BARRETALII,2020/07/24 10:00:00,31.900
BARRETALII,2020/07/24 11:00:00,33.400
BARRETALII,2020/07/24 12:00:00,35.500
BARRETALII,2020/07/24 13:00:00,37.800
BARRETALII,2020/07/24 14:00:00,37.400
BARRETALII,2020/07/24 15:00:00,37.900
BARRETALII,2020/07/24 16:00:00,34.800
BARRETALII,2020/07/24 17:00:00,34.600
BARRETALII,2020/07/24 18:00:00,33.000
BASCH,2020/07/24 00:00:00,15.300
BASCH,2020/07/24 00:10:00,15.200
BASCH,2020/07/24 00:20:00,15.200
BASCH,2020/07/24 00:30:00,15.100
BASCH,2020/07/24 00:40:00,15.000
BASCH,2020/07/24 00:50:00,14.900
BASCH,2020/07/24 01:00:00,14.800
BASCH,2020/07/24 01:10:00,14.800
BASCH,2020/07/24 01:20:00,14.700
BASCH,2020/07/24 01:30:00,14.700
BASCH,2020/07/24 01:40:00,14.500
BASCH,2020/07/24 01:50:00,14.500
BASCH,2020/07/24 02:00:00,14.600
BASCH,2020/07/24 02:10:00,14.500
BASCH,2020/07/24 02:20:00,14.400
BASCH,2020/07/24 02:30:00,14.300
BASCH,2020/07/24 02:40:00,14.100
BASCH,2020/07/24 02:50:00,14.000
BASCH,2020/07/24 03:00:00,14.100
BASCH,2020/07/24 03:10:00,14.100
BASCH,2020/07/24 03:20:00,14.000
BASCH,2020/07/24 03:30:00,14.000
BASCH,2020/07/24 03:40:00,14.100
BASCH,2020/07/24 03:50:00,14.200
BASCH,2020/07/24 04:00:00,14.100
BASCH,2020/07/24 04:10:00,14.100
BASCH,2020/07/24 04:20:00,14.100
BASCH,2020/07/24 04:30:00,14.100
BASCH,2020/07/24 04:40:00,14.100
BASCH,2020/07/24 04:50:00,14.000
BASCH,2020/07/24 05:00:00,14.000
BASCH,2020/07/24 05:10:00,13.900
BASCH,2020/07/24 05:20:00,13.800
BASCH,2020/07/24 05:30:00,13.700
BASCH,2020/07/24 05:40:00,13.700
BASCH,2020/07/24 05:50:00,13.700
BASCH,2020/07/24 06:00:00,13.600
BASCH,2020/07/24 06:10:00,13.700
BASCH,2020/07/24 06:20:00,13.700
BASCH,2020/07/24 06:30:00,13.700
BASCH,2020/07/24 06:40:00,13.900
BASCH,2020/07/24 06:50:00,13.900
BASCH,2020/07/24 07:00:00,14.000
BASCH,2020/07/24 07:10:00,14.100
BASCH,2020/07/24 07:20:00,14.400
BASCH,2020/07/24 07:30:00,14.600
BASCH,2020/07/24 07:40:00,14.900
BASCH,2020/07/24 07:50:00,15.300
BASCH,2020/07/24 08:00:00,15.600
BASCH,2020/07/24 08:10:00,15.700
BASCH,2020/07/24 08:20:00,16.200
BASCH,2020/07/24 08:30:00,16.900
BASCH,2020/07/24 08:40:00,17.500
BASCH,2020/07/24 08:50:00,18.000
BASCH,2020/07/24 09:00:00,18.700
BASCH,2020/07/24 09:10:00,19.500
BASCH,2020/07/24 09:20:00,20.200
BASCH,2020/07/24 09:30:00,21.000
BASCH,2020/07/24 09:40:00,21.600
BASCH,2020/07/24 09:50:00,21.600
BASCH,2020/07/24 10:00:00,22.000
BASCH,2020/07/24 10:10:00,22.500
BASCH,2020/07/24 10:20:00,23.200
BASCH,2020/07/24 10:30:00,22.400
BASCH,2020/07/24 10:40:00,21.300
BASCH,2020/07/24 10:50:00,20.900
BASCH,2020/07/24 11:00:00,22.000
BASCH,2020/07/24 11:10:00,22.000
BASCH,2020/07/24 11:20:00,20.600
BASCH,2020/07/24 11:30:00,20.300
BASCH,2020/07/24 11:40:00,21.500
BASCH,2020/07/24 11:50:00,22.700
BASCH,2020/07/24 12:00:00,23.600
BASCH,2020/07/24 12:10:00,23.000
BASCH,2020/07/24 12:20:00,22.500
BASCH,2020/07/24 12:30:00,23.000
BASCH,2020/07/24 12:40:00,22.900
BASCH,2020/07/24 12:50:00,22.200
BASCH,2020/07/24 13:00:00,22.600
BASCH,2020/07/24 13:10:00,23.300
BASCH,2020/07/24 13:20:00,23.800
BASCH,2020/07/24 13:30:00,23.500
BASCH,2020/07/24 13:40:00,22.100
BASCH,2020/07/24 13:50:00,20.700
BASCH,2020/07/24 14:00:00,19.500
BASCH,2020/07/24 14:10:00,18.700
BASCH,2020/07/24 14:20:00,18.400
BASCH,2020/07/24 14:30:00,18.300
BASCH,2020/07/24 14:40:00,18.300
BASCH,2020/07/24 14:50:00,18.700
BASCH,2020/07/24 15:00:00,19.200
BASCH,2020/07/24 15:10:00,19.500
BASCH,2020/07/24 15:20:00,19.000
BASCH,2020/07/24 15:30:00,19.400
BASCH,2020/07/24 15:40:00,20.000
BASCH,2020/07/24 15:50:00,20.200
BASCH,2020/07/24 16:00:00,20.200
BASCH,2020/07/24 16:10:00,20.300
BASCH,2020/07/24 16:20:00,20.100
BASCH,2020/07/24 16:30:00,20.200
BASCH,2020/07/24 16:40:00,20.200
BASCH,2020/07/24 16:50:00,20.800
BASCH,2020/07/24 17:00:00,20.700
BASCH,2020/07/24 17:10:00,20.100
BASCH,2020/07/24 17:20:00,18.800
BASCH,2020/07/24 17:30:00,17.200
BLORETO,2020/07/24 00:00:00,27.600
BLORETO,2020/07/24 00:10:00,27.500
BLORETO,2020/07/24 00:20:00,27.400
BLORETO,2020/07/24 00:30:00,27.400
BLORETO,2020/07/24 00:40:00,27.600
BLORETO,2020/07/24 00:50:00,27.600
BLORETO,2020/07/24 01:00:00,27.500
BLORETO,2020/07/24 01:10:00,27.600
BLORETO,2020/07/24 01:20:00,27.600
