archivo,zero_cr,spectral_centroid,spectral_bw,spectral_rf,croma,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,BPM,auto_c,genero
NUESTROSUEÑO-GRUPONICHE_01m_00s__02m_00s.mp3,2,1841.313314,2287.35697,3511.634431,0.390141487,-261.9945984,175.4541168,-34.47356796,25.33810425,-4.532150745,8.730508804,-1.616151452,1.841958404,-5.640198231,-1.20136416,-1.596906781,-4.948975086,-4.589343071,-6.97289753,-2.743924618,-8.102014542,-2.39123106,-3.866469383,-2.671332836,-5.363876343,120.1853198,0.383229285,2
PERDONAME-GILBERTOSANTAROSA_01m_00s__02m_00s.mp3,6,2114.333553,2500.853533,3927.826744,0.400028586,-234.1157532,174.8955383,-41.83464813,21.5883522,-12.40124035,15.99454021,-12.06989193,5.134108543,-5.973276138,4.046256065,-2.182587862,0.649844229,1.961174011,-3.340497255,4.504395008,-1.509456754,-0.142187774,1.315498233,3.120524168,-3.644439459,105.46875,0.471823358,2
PERFUMEDEPARIS-LAMISMAGENTE_01m_00s__02m_00s.mp3,11,2950.085384,2968.914145,6020.065975,0.393292397,-202.0498657,138.7757721,-48.85777664,57.91083908,-22.02615929,14.52329636,-14.18261433,5.572184086,-3.443837166,-2.39313674,-1.745932698,1.73624897,-0.420074314,-5.639110565,3.02188921,-2.826529264,-1.216870546,-2.608138323,1.970356822,-9.305448532,89.10290948,0.4423828,2
PORRETENERTE-LOSTITANES_01m_00s__02m_00s.mp3,1,2546.850569,2888.055864,5449.26267,0.463286519,-205.0158386,146.8348846,-40.34829712,58.30746078,-14.37043381,23.57026672,-5.395246029,5.279090881,1.961307645,2.874482155,-0.53663373,3.892520905,-0.710969031,-3.209676504,2.621506453,-4.626416683,2.214982748,-4.269922256,-1.414992213,-7.147232056,112.3471467,0.414318728,2
QUEFORMADEQUERER-GRUPOGALE_01m_00s__02m_00s.mp3,18,2884.504462,3177.802322,6068.531349,0.409691572,-216.9213257,138.8718414,-24.33046532,58.86701965,-24.40182877,19.27501488,-10.24073029,6.759147644,-8.174500465,7.02302742,-1.831229091,-2.729539156,0.367313623,-3.032605886,1.831828475,-4.503128529,-1.262753725,-4.418728828,-2.056930304,-8.787568092,114.84375,0.500058562,2
QUEHAYDEMALO-JERRYRIVERA_01m_00s__02m_00s.mp3,4,2675.123323,2982.723315,5457.428468,0.372853696,-163.0708466,145.8068085,-34.42716599,45.70500565,-8.173537254,17.35961342,-13.40306091,5.763694286,-9.604427338,-0.981486797,-1.056718826,2.362794399,-3.673818588,-1.609622002,4.252747059,-4.994258404,-3.525104284,-0.186542004,-1.939352155,-4.963151932,123.046875,0.476416236,2
QUIEREMESIEMPRE-AFREDOGUTIERREZ_01m_00s__02m_00s.mp3,9,2228.95995,2371.298974,4111.237149,0.419200569,-197.5485687,170.7063141,-62.24782944,35.33701324,-9.464681625,12.58047581,-15.4185276,10.60870361,4.903078079,0.178109139,1.96922183,7.123902321,7.458375454,-5.401193619,7.427880287,-2.601231337,-0.274413496,-2.581867933,3.188154697,-0.202590376,95.703125,0.57866003,2
QUIEROMORIRENTUPIEL-WILLIEGONZALEZ_01m_00s__02m_00s.mp3,9,2864.293526,3275.644991,5840.671364,0.425350666,-186.8406372,144.2138367,-39.30411911,28.08411598,-10.14393997,17.46016502,-21.3825016,18.26756668,-7.401086807,5.49194479,-5.052419186,9.245897293,-5.030738831,-5.557553768,2.134309769,-7.835009098,-3.494877815,-1.607917666,0.079375252,-10.84935188,129.1992188,0.484008525,2
#Selfie_01m_00s__02m_00s.mp3,0,3957.277506,4009.473317,8551.014404,0.554203987,-43.53145599,104.9037323,-37.39965057,51.01137543,-20.48180199,34.91631699,-15.41756344,20.49219704,-14.67037868,9.756609917,-6.328601837,6.866375923,2.739032269,3.28523922,2.237467527,-2.368412733,7.205753326,-0.181931198,10.60488892,-4.388736248,129.1992188,0.521967703,3
(RAGEMIX)DJBL3ND_01m_00s__02m_00s.mp3,10,3971.421809,4124.756426,8698.441353,0.535572469,-34.77230072,114.3814087,-26.80054092,46.08962631,-8.062281609,36.22445679,-16.31674385,27.09663773,-7.748230934,16.55403709,-5.069466591,11.28930378,-1.621211648,3.627614737,-5.459873676,-0.803866923,-1.00704813,1.2549088,6.096176147,1.817271113,129.1992188,0.641803087,3
(RAGEMIX)DJBL3ND_03m_00s__04m_00s.mp3,27,5363.183515,4432.406873,10776.94533,0.550515115,-15.70695782,82.29141235,-41.0410347,50.78499222,-32.34078598,37.88459015,-23.5674572,30.93070793,-13.75760555,20.44583893,-6.873555183,13.22612,-1.176009893,7.508350372,-0.644797146,0.344211727,2.135533333,-1.524364352,7.941574097,-1.877219915,129.1992188,0.650696957,3
(ROCKINMIX)DJBL3ND_01m_00s__02m_00s.mp3,4,4326.902538,4207.538286,9494.388176,0.509137452,-2.410918951,110.7103195,-37.09519958,47.74707031,-28.09810257,39.76975632,-23.61635208,27.08715439,-8.818177223,16.74586868,-1.669657469,14.24524403,0.699943423,7.309269905,3.720995903,-0.110789828,3.858800173,-0.451446265,7.298408508,-4.777837753,129.1992188,0.735867872,3
(ROCKINMIX)DJBL3ND_02m_00s__03m_00s.mp3,4,4159.31364,4092.388191,9241.185121,0.527325809,-16.13069725,112.423439,-39.47522354,53.99297333,-31.2673111,48.83190155,-21.16098022,27.57250023,-0.476497591,13.06899261,4.32642746,4.417603016,4.549150944,0.911247015,7.827597618,-2.523244619,5.896524906,-4.186334133,6.215145588,-4.020884037,129.1992188,0.572843258,3
(SUMMERMIX)DJBL3ND[7]_01m_00s__02m_00s.mp3,20,4900.823924,4705.437737,10735.1367,0.624718487,-9.122983932,84.47225952,-28.55257607,44.1209259,-21.12832069,39.89126205,-14.67837238,29.62020493,-9.810687065,24.4471817,-6.242877483,19.02659416,-3.494039059,12.75823975,-1.300260544,8.538807869,1.424072504,4.539580345,4.571328163,1.808291793,129.1992188,0.616773639,3
(SUMMERMIX)DJBL3ND[7]_04m_00s__05m_00s.mp3,9,3485.069586,3664.276982,7393.087235,0.554532945,-51.38945007,113.796814,-39.78250885,48.01290131,-15.36240673,30.36663246,-15.81581879,15.73324108,-6.053745747,16.8183651,-0.378605664,10.33808422,1.053054214,6.638896465,5.062303543,2.536341906,4.903785706,0.117310114,4.000800133,-4.713796139,129.1992188,0.349114289,3
01Faded_01m_00s__02m_00s.mp3,21,3587.79416,3851.869016,7978.794858,0.369128942,-62.70140457,124.6405334,-31.59587097,49.86032867,-23.35507584,32.1527977,-22.2818985,27.53024101,-9.3376894,13.48620892,-1.912877917,5.610666752,-0.190210268,1.488964438,4.75785017,-0.942486167,6.049678326,-1.366870046,10.93702984,-2.744364023,90.66611842,0.598265178,3
01GoodEveningChicago_01m_00s__02m_00s.mp3,1,3409.642503,3671.512448,7232.503306,0.563858271,-44.68180847,126.1721725,-36.29650879,38.51913071,-12.52487278,30.36836243,-10.30832481,16.38705063,-4.55102396,14.05465698,-4.75742054,5.279158115,-0.296221703,3.508582115,-2.19225955,-1.887060761,-1.838240027,-2.485626221,-1.02545321,-3.613553286,129.1992188,0.688866172,3
01HotDiana_01m_00s__02m_00s.mp3,11,3458.757446,3808.741331,7843.187445,0.605666876,-125.4529266,112.4376068,-22.68331909,43.11729813,-13.91637421,36.57526398,-5.580462456,28.24074936,0.337879658,18.77145195,0.949349284,11.7328577,0.540618241,5.690944195,4.14315176,1.616474509,5.928426743,2.118547201,6.621692181,-0.606802583,129.1992188,0.412956471,3
01LeanOn_01m_00s__02m_00s.mp3,5,3149.112124,3476.705227,6794.902857,0.530521035,-99.75570679,119.30336,-27.16153336,49.11098099,-19.89142418,30.29780197,-0.075916752,20.87806892,0.849708021,16.21154785,9.035647392,3.580919504,0.188955754,-1.306069613,-1.981422544,-2.151806831,1.925521851,-2.782844543,6.341466904,0.167336717,97.50884434,0.538965813,3
01MaximalCrazy(OriginalMix)_01m_00s__02m_00s.mp3,1,4238.086892,4156.815199,9146.396354,0.640541315,-44.4155159,109.1955566,-27.31620216,31.04797745,-15.69657612,31.1445179,-8.749724388,17.78802681,-10.21492481,7.698474407,-7.674126625,4.506595135,-4.571497917,1.393698215,-3.511683941,-1.703997493,-2.129503012,-0.957970262,0.181862056,-1.533673644,129.1992188,0.439792696,3
01NoMoney_01m_00s__02m_00s.mp3,9,3040.185921,2975.450115,6068.138465,0.511871219,-89.25909424,133.5263672,-56.50980759,60.38885498,-13.75848484,21.76690102,-7.376582623,12.50967407,-6.499897957,5.191362858,5.628319263,-0.910872698,7.588469982,-1.662119627,5.757585526,2.857273579,3.613507986,-1.459360242,5.420732975,-3.518116951,126.0480183,0.525312608,3
01OdeToOi(OriginalMix)_01m_00s__02m_00s.mp3,0,3356.298934,3537.587868,6883.356971,0.625789642,-73.86865234,103.7711182,-35.50901794,47.36109543,-6.617624283,32.74568939,-4.15826273,18.04401207,0.568387508,16.59922028,2.6431458,13.73620415,5.876513481,11.25163174,5.667543888,5.33540678,6.351926804,3.654623747,2.554170132,-2.36091733,129.1992188,0.287493227,3
01PurpleLamborghini_01m_00s__02m_00s.mp3,13,4369.19983,4090.064801,9232.813446,0.487977266,-23.97392845,101.3907242,-42.97423553,37.20185852,-31.9023304,37.5423851,-21.86826134,15.03269672,-12.77533722,14.11258984,-6.008903503,6.248780727,-0.544961631,3.163704634,5.327681541,-0.673720479,5.783079624,-5.521252155,6.84526968,-4.224281788,147.65625,0.53753882,3
01WILDMIX_01m_00s__02m_00s.mp3,5,4389.200387,4201.14444,9317.888553,0.562048256,-23.62773132,94.99284363,-36.07887268,50.27931213,-14.47543621,38.39763641,-20.83280945,21.41030312,-12.30492115,13.57553101,-11.74535275,7.158051491,-3.785797358,6.746509552,0.066193432,1.408822417,5.063127041,2.604995728,7.914733887,0.318847984,129.1992188,0.447937641,3
01Yeah(OriginalMix)_01m_00s__02m_00s.mp3,8,3268.980781,3443.247726,7168.068508,0.498757273,-79.61413574,132.3963928,-24.12273598,38.63172531,-25.17753983,21.01751328,-18.79435158,11.09417152,-13.43333054,7.266475677,-6.664954662,3.625010967,-2.272031069,4.221877575,7.433999538,3.488704205,6.767077446,0.982868671,11.30991077,0.805339098,129.1992188,0.574962003,3
02GoodEveningChicago(KlausHill_01m_00s__02m_00s.mp3,12,3831.384426,4360.107453,8869.026743,0.707367778,-80.38652802,114.4612579,-9.807713509,33.73400116,-11.83147717,30.70173645,-3.744472265,21.58070374,-3.732620001,14.93157959,0.441875309,12.91635609,-0.642151594,7.614319801,-0.926798224,5.995332241,-1.227149606,4.449513435,-0.443834007,3.86805439,129.1992188,0.387289157,3
02WithoutLove_01m_00s__02m_00s.mp3,2,2757.404526,3200.635944,6032.899642,0.499357402,-171.1585541,134.2883606,-22.4695015,32.9189415,-16.85359001,22.99988556,-1.696151018,10.93211746,3.413156271,5.541187763,2.644002914,1.062436104,4.632149696,0.610102773,1.680208921,-2.807517052,0.048780706,-2.690893412,0.10610728,-0.639468312,129.1992188,0.474016135,3
03AssHypnotized_01m_00s__02m_00s.mp3,7,3885.131376,3850.296623,8172.698054,0.645955026,-25.91104317,106.5129929,-43.45720673,46.64407349,-21.0134449,32.49921417,-9.471745491,26.43831825,-4.305014133,17.38827705,0.834985077,11.14028263,2.514038324,3.913454771,4.77218914,1.648413301,7.150594234,2.691809416,12.60664749,-0.659302592,129.1992188,0.449025988,3
03Haters_00m_00s__01m_00s.mp3,20,3942.129768,3501.473423,7845.99032,0.487823695,-90.3960495,113.4899521,-40.26070023,43.50094604,-29.04204559,14.91591167,-29.39388466,12.05652332,-13.99588203,5.52645874,-8.654285431,5.453505516,-0.123833306,-0.231383234,0.106410973,-0.84606868,1.962809682,-6.520018101,0.783152699,-9.074112892,129.1992188,0.365809156,3
03Haters_01m_00s__02m_00s.mp3,12,3607.457289,3505.252521,7563.778175,0.536751568,-114.7591629,108.2770462,-50.51248932,40.03856659,-30.30947113,13.51923466,-24.96204185,9.400466919,-10.81859589,9.016968727,0.455224067,9.215671539,4.582121372,7.383679867,8.213115692,2.060042381,8.285219193,1.6130234,4.756845474,-2.61007309,129.1992188,0.469487342,3
03IDontKnowWhere_01m_00s__02m_00s.mp3,20,3809.463383,3904.534612,7980.169092,0.545553088,-74.00337982,113.3054581,-24.33208847,29.49075127,-8.961794853,22.20174026,-6.30488348,11.59542465,-10.5848608,12.08747578,-0.241528094,13.63385868,-2.263136625,6.40233469,-2.550401211,3.278787613,0.88389051,4.001342773,-0.977803886,-0.961002052,126.0480183,0.389805995,3
03SameOldFool(Son!kRemix)_01m_00s__02m_00s.mp3,4,4164.933662,4384.195228,8963.13301,0.535993874,-102.2478943,85.87477875,-8.451766968,36.53875732,-6.2511096,25.10282135,2.344477415,14.40320683,-3.764679909,9.637489319,-1.484419942,10.60920525,-2.902314901,6.857168198,0.736706972,7.748517036,-2.344248533,1.758375168,0.473270744,5.748133659,129.1992188,0.316497058,3
04MakeSomeNoise(DeorroRemix)_01m_00s__02m_00s.mp3,10,4017.641481,3697.407863,8188.597008,0.540006995,-26.94522667,112.1177979,-54.14530945,59.63356781,-30.59341049,42.80746841,-9.217725754,21.35692787,-11.46414852,10.83739567,-3.102428198,3.838598251,5.748006821,2.433439493,4.187824249,-8.400435448,3.062189102,-3.63679862,11.61029339,-5.40137434,129.1992188,0.637685373,3
04Runaway(BoothedBootleg)_01m_00s__02m_00s.mp3,5,3107.514785,3241.678073,6369.820684,0.454532504,-117.767952,120.311882,-39.99528503,37.96839142,-17.10042572,32.38253021,-7.903280735,21.26908112,-2.63683939,8.25532341,0.02109303,3.872687101,-3.045719862,0.715034425,4.853104591,3.003666639,10.99351406,2.804538488,7.792638779,-3.188592672,129.1992188,0.340993561,3
04Runaway(BoothedBootleg)_04m_00s__05m_00s.mp3,0,2571.634415,2802.204456,5179.287538,0.577044368,-221.8129425,121.890831,-22.07496643,18.14860344,-4.507375717,22.28210068,-1.106130481,15.2361412,-2.852308273,7.406077862,1.289975166,1.603209257,2.141855478,3.465921402,5.54881382,3.874544859,7.717483044,2.879855633,3.789196253,-5.279306889,129.1992188,0.258043088,3
04Tremor_01m_00s__02m_00s.mp3,4,4091.226222,4371.134025,9271.394983,0.575545192,-37.53776932,102.389595,-33.9016571,19.76353645,-16.60752678,30.91933632,-2.3274858,23.74261665,-4.659395218,16.62477875,-3.374797583,9.091378212,1.432277203,4.857516289,-1.087022424,1.236532807,-1.740066051,-1.404432416,0.305721372,-1.050285697,129.1992188,0.439662163,3
05NewThang_01m_00s__02m_00s.mp3,13,3832.977373,3804.075467,8247.187557,0.616462767,-50.45862198,112.9178925,-41.4485817,51.43379593,-26.97576332,36.06560516,-10.5965414,25.28632164,-1.016610861,16.01853752,-3.326519251,12.32552147,6.31293726,7.026245117,7.426761627,-1.822343469,7.822146893,2.65123868,8.04126358,-2.496448517,129.1992188,0.44281034,3
06DANZA(OriginalMix)_01m_00s__02m_00s.mp3,27,3316.352313,3708.277082,7338.989873,0.559553981,-93.56373596,127.1628876,-28.29773903,41.43029785,-22.50591278,33.03429413,-11.24790096,24.24959755,-6.200794697,13.62086487,-3.750776291,6.418105602,-0.762444854,1.350837946,3.543951035,-0.581330717,5.58324194,-2.972827673,7.587262154,-0.332906991,129.1992188,0.535699841,3
07CameToParty_01m_00s__02m_00s.mp3,16,4232.032288,4049.288786,9038.2868,0.516357243,-29.91298485,106.1802368,-46.09123993,40.0414772,-27.87009811,32.23807144,-18.37822533,22.93362617,-12.60572624,15.87063694,-5.960678101,9.454345703,-0.208912134,4.133137226,3.087959051,-0.203139663,5.518335342,-2.685982227,7.124993324,-3.478352308,129.1992188,0.60862885,3
07MelbourneBounce_01m_00s__02m_00s.mp3,17,3111.648287,3479.096463,6681.775456,0.530592263,-89.55731201,119.5103531,-35.43768311,44.77952957,-20.01544571,23.64114952,-17.43610001,13.88009167,-10.87808704,5.613749981,-7.403149605,5.484793663,2.467646599,1.349508524,4.743256569,-2.460628748,7.26994276,-1.265067458,8.527173042,-1.986072183,129.1992188,0.423828506,3
08ReadyForOneMinuteOfAction_01m_00s__02m_00s.mp3,16,3604.409535,3663.143482,7753.159619,0.457382113,-37.83100891,120.7164688,-45.62122726,46.20555496,-28.42236519,28.77153778,-21.00657272,16.95742607,-9.972466469,10.91360378,-1.276557088,6.340439796,-0.75726676,-0.046441007,1.204128981,-3.027615547,2.661808014,-4.768772602,5.431100845,-6.315220833,129.1992188,0.717778617,3
08WatchOutForThis(Bumaye)[feat_01m_00s__02m_00s.mp3,15,3440.762628,3632.717446,7189.390358,0.559524655,-86.69022369,106.5316162,-36.87942123,42.18848419,-15.01315784,25.26749802,-1.462024093,12.30096817,-1.341401696,13.19381046,-0.789263368,9.908053398,3.497761488,5.710885048,0.986184835,0.696041644,-0.446116567,-2.265137672,1.144874215,-0.643173695,107.6660156,0.342825026,3
09RedLips_01m_00s__02m_00s.mp3,0,4046.31245,3676.314126,8109.900896,0.560711682,-32.49345779,110.6651611,-37.72131348,57.24655914,-25.52925682,31.60857582,-12.89376831,17.46054459,-6.295571804,5.744812965,-4.548391342,5.256557465,0.002011227,3.113414764,2.012908459,-0.277427167,2.886077404,-0.582174063,4.44758749,-1.47815907,109.9567819,0.605753729,3
1414LetMeLoveYou_01m_00s__02m_00s.mp3,8,3890.809256,3696.323914,7893.901003,0.435468078,-101.8446198,125.7507553,-35.34468842,37.73423386,-34.87589264,25.87387276,-27.37979126,15.11877537,-17.37309074,6.319876194,-15.2798996,3.598170757,-1.828019261,-3.072589159,3.056256294,-3.017724037,5.332769871,-0.372565389,9.618787766,-1.641445637,129.1992188,0.762311394,3
15(FUNMIX)_01m_00s__02m_00s.mp3,4,4637.295252,4313.185854,9901.852352,0.583166301,-4.477408886,99.17116547,-40.461689,51.23479462,-26.71456718,37.41546249,-19.23709488,28.17218971,-11.10692406,20.11512566,-4.084407806,13.17481232,1.501536012,4.202251911,1.81244123,-3.821309805,5.693074226,-2.529194117,8.51133728,-6.065790653,129.1992188,0.579100588,3
15(FUNMIX)_05m_00s__06m_00s.mp3,6,4867.023819,4412.385198,10191.48299,0.536397159,10.66022682,92.66049957,-39.93878937,47.56265259,-24.68875885,39.93878937,-20.15082169,30.01787758,-6.577127457,20.92995262,-5.275926113,8.632285118,-2.168024778,6.150826931,6.187616825,1.778737068,7.228445053,-4.96576786,5.728104115,-7.596179008,129.1992188,0.665890724,3
343OffTheHook_01m_00s__02m_00s.mp3,11,4037.371593,4075.353028,8995.802447,0.577212751,-67.50688934,106.2622604,-42.84130859,33.71047211,-26.80869293,32.66334152,-15.59333515,23.8756752,-9.450805664,18.15521622,-5.133874416,8.080272675,-1.166123509,-0.153782085,1.613569975,-6.21021986,4.234758377,-7.630326271,5.352969646,-5.535446167,129.1992188,0.396443308,3
456MakeSomeNoise(DeorroRemix)_01m_00s__02m_00s.mp3,10,4017.641481,3697.407863,8188.597008,0.540006995,-26.94522667,112.1177979,-54.14530945,59.63356781,-30.59341049,42.80746841,-9.217725754,21.35692787,-11.46414852,10.83739567,-3.102428198,3.838598251,5.748006821,2.433439493,4.187824249,-8.400435448,3.062189102,-3.63679862,11.61029339,-5.40137434,129.1992188,0.637685373,3
478GetLow_01m_00s__02m_00s.mp3,10,3528.110696,3363.205245,7353.402912,0.596038878,-104.3736877,111.1155167,-60.3797226,37.91611099,-21.05896187,35.9089241,-8.649656296,22.17494011,3.305300474,15.84368896,6.289083004,8.161963463,8.911618233,4.765134335,7.961242199,0.977982342,10.24435902,1.964062333,9.850714684,2.16804862,101.3327206,0.453458169,3
85WeRamboTheBadFuck_01m_00s__02m_00s.mp3,10,3794.443827,3696.419995,7925.14482,0.524362266,-51.16857529,120.0089722,-50.91778946,40.10139465,-32.64058304,27.45951271,-13.33710289,25.86548424,-5.899310112,16.43434525,-3.820601463,11.16864872,3.519995928,4.631421566,5.378666878,-1.316622257,4.136470318,-3.306965351,9.104100227,-2.422691822,129.1992188,0.516331743,3
89TheWayYouMove_01m_00s__02m_00s.mp3,0,3350.506099,3575.303002,7334.828378,0.659917355,-126.6797485,113.8664017,-52.81463623,47.83421707,-16.38250923,30.20341682,-2.282262802,19.27261543,4.093055725,8.434375763,6.870872021,8.314490318,13.94641495,2.107910395,10.04545403,-1.546241045,8.562002182,0.244276226,7.534805775,1.932024598,127.8409091,0.377985912,3
AdictedToYou_01m_00s__02m_00s.mp3,13,3965.033198,3716.99563,8173.428018,0.502628982,-28.43797493,112.438591,-49.38848877,51.97433472,-16.76737213,33.97542953,-11.54591084,20.98115158,-6.609482288,9.032319069,-3.259665251,6.049004555,0.449254811,-1.653065443,0.253108919,-3.621090651,4.327968121,-4.207832336,3.183991909,-4.934720516,129.1992188,0.655949748,3
AintNobody_01m_00s__02m_00s.mp3,4,3498.04025,3535.356162,7669.58445,0.540718198,-93.45904541,138.2189636,-41.59901047,34.53187943,-27.78727531,27.28945923,-18.33686638,18.95125771,-10.64555359,13.17940426,-3.039263725,7.627875328,3.625425339,4.960918427,5.259596348,-2.260210037,5.851310253,-2.723426104,8.626319885,-2.898908377,139.6748311,0.722876541,3
Animals(OriginalMix)_01m_00s__02m_00s.mp3,8,3032.939765,3365.777648,6546.945393,0.519349754,-123.6233521,137.303772,-24.32142067,38.14606476,-17.45763016,29.96085548,-9.813200951,22.85577965,-3.68961525,11.31898308,0.73888588,0.691926062,3.856532812,-3.952181816,6.624493122,-4.052488804,5.503885269,-5.426245213,2.83073616,-3.754479647,129.1992188,0.395392618,3
Bailar(RadioEdit)_01m_00s__02m_00s.mp3,0,3521.563047,3519.092232,7243.534912,0.509150088,-115.3474426,101.3742828,-56.47121048,25.58491325,-23.16713142,12.43787575,-21.76144218,15.2018404,-9.336647987,1.49395144,-2.733398914,5.448627472,0.851621389,0.329415381,1.612283349,1.253121614,5.975026608,-2.145395041,7.476835728,-1.743463993,129.1992188,0.439223241,3
BASSMIX_01m_00s__02m_00s.mp3,0,4365.851346,4081.695424,9306.647886,0.547125995,-26.15540504,105.4477386,-42.12282181,49.38387299,-40.76056671,34.38156891,-23.07114029,23.29191971,-13.21756554,13.48586559,-6.10545969,4.759351254,0.527175009,-0.036452591,5.530272484,-5.322168827,8.563921928,-5.12267971,7.950973988,-2.71792984,129.1992188,0.551355392,3
BeatsKnocking_01m_00s__02m_00s.mp3,0,4754.178279,4411.417236,10028.36922,0.548037529,-6.740371227,93.03803253,-31.07051468,48.94611359,-33.63047791,39.8775177,-17.6445446,22.00680923,-7.38505125,20.41950989,-5.829986572,13.59090137,-1.030575275,4.030985832,8.166637421,-0.355828941,7.708874702,-1.827239752,9.30695343,-4.934935093,103.359375,0.505380606,3
BeautifulLife(FullVersion)_01m_00s__02m_00s.mp3,14,3698.292545,4163.599642,8888.743499,0.447504461,-76.05078888,125.3758469,-11.50115681,40.61738205,-33.80327225,37.62423706,-23.49621773,21.85482597,-9.790996552,14.14897633,-1.032932878,8.83273983,-3.044015169,1.885520577,4.087438107,-4.889660835,4.102544308,-9.10127449,3.123425961,-6.951551914,129.1992188,0.580312998,3
Black_01m_00s__02m_00s.mp3,9,4493.592933,4104.893297,9110.085733,0.616793513,-16.27383041,111.5241699,-52.24531555,57.86471939,-22.27840614,37.61462021,-15.89032459,19.52898598,-13.6431427,5.72974205,-9.099157333,2.839666128,-1.195905328,-1.910166025,0.783968687,-6.090174198,5.884093285,-1.160104275,6.179035187,-5.489757538,102.2727273,0.580686722,3
BootieInYourFace_01m_00s__02m_00s.mp3,6,3181.017132,3402.300192,6625.750349,0.571430743,-64.20717621,124.7678299,-34.24432755,49.43365479,-12.20341682,17.00276756,-12.82890034,16.55475235,-4.35879755,7.552351475,-1.306144834,5.471987724,-0.67786479,7.376397133,2.611274481,0.015658453,-0.307322353,0.869219601,3.327013016,-3.857798338,126.0480183,0.543669872,3
Booyah_01m_00s__02m_00s.mp3,8,3986.684668,3808.704366,8320.215942,0.489399821,-12.23164749,115.053772,-55.81203842,42.43967438,-41.38300323,28.57749557,-16.55308342,28.38964653,-7.315009117,15.6142807,-6.547609806,8.536869049,1.211911321,1.81998837,2.944399118,-2.886907578,3.086194515,-8.142455101,4.378654003,-7.955393314,129.1992188,0.578409771,3
BrokenArrows_01m_00s__02m_00s.mp3,1,2672.330931,3210.972751,5780.079811,0.429653972,-215.464386,136.4888763,-20.55205154,39.7288208,-8.503154755,31.6234417,-7.347518921,15.00280094,0.065016896,9.700163841,-0.953710735,10.38258266,11.03633785,-2.375774145,2.731796026,-2.726839304,0.186670154,-3.137377977,5.764801502,-0.591915429,114.84375,0.611215922,3
Cayendo_01m_00s__02m_00s.mp3,0,3729.348762,3850.82803,8129.242865,0.471252888,-81.26634216,112.2244644,-30.87031555,41.64083099,-27.36663437,25.55217361,-15.27534962,20.37783813,-5.775461197,9.128416061,-2.778860807,7.760059357,-4.796155453,1.879893064,4.228095055,4.028347969,6.628674984,-0.066207968,3.688304186,-0.182364732,129.1992188,0.576489339,3
CranckItUp_01m_00s__02m_00s.mp3,3,3156.058257,3140.23195,6492.606841,0.473583668,-97.32316589,119.681015,-47.69473648,46.54579544,-6.422068596,29.6807518,-3.693993568,16.7693367,-2.380203485,8.913768768,-2.445788622,3.49649024,0.542074263,1.611071706,3.307745695,-0.666328669,4.422115326,-3.593206882,2.306487322,-7.143003941,129.1992188,0.528033317,3
Dechorro_01m_00s__02m_00s.mp3,0,3260.399502,3328.869063,7142.430535,0.48660624,-72.49537659,131.2914886,-44.51924133,63.74881363,-29.12684441,27.19182777,-3.063598156,3.519315481,2.522047997,-3.058358669,14.39412689,-8.350393295,13.47917843,-7.209918499,6.813130379,2.864380121,-1.588189602,4.898491859,-8.786131859,7.841331005,129.1992188,0.451124841,3
DERP_01m_00s__02m_00s.mp3,0,3599.671378,3408.484791,7560.834467,0.599868119,-89.78156281,108.8237,-20.20213509,38.77012253,-16.23019028,32.95673752,-8.069779396,21.32062721,-4.704570293,12.96101761,-0.421607822,5.904952049,0.664792001,1.463652492,3.256472111,-3.977044106,4.439351082,-2.872509241,5.614858627,-3.092657089,129.1992188,0.473834637,3
DINASTY_01m_00s__02m_00s.mp3,9,3105.347275,3418.142688,6855.874635,0.611361682,-83.42665863,122.5650482,-32.1146431,50.77359009,-12.3410368,30.11171913,-2.520125389,21.61343956,-5.046442986,12.90715885,0.83386308,5.78196907,4.661088467,3.762903929,5.14221096,-0.864642978,6.509361744,0.352589279,8.268982887,-2.388907194,126.0480183,0.52930032,3
Django_01m_00s__02m_00s.mp3,1,2912.319321,3178.441794,6187.89142,0.623353899,-73.76309967,133.3847351,-41.00421524,54.7100296,-10.11472607,26.83350372,-6.553754807,16.21884155,-1.78230989,11.28444862,0.185238764,5.426315784,2.630526781,1.759635806,4.334425449,-0.746762097,4.566695213,-2.432132721,6.648571491,-0.738207996,129.1992188,0.436794589,3
ElevatedTeenWolf4x01Music_01m_00s__02m_00s.mp3,20,5432.264188,4453.553552,10770.08058,0.547914267,-10.14372635,79.57660675,-33.45823669,59.19225693,-32.8868103,41.22098923,-23.23984528,27.16514015,-11.67910194,20.5333271,-2.501612663,15.2883358,2.638700962,6.13926363,6.258999825,-0.253471047,9.047795296,-5.047894955,7.90567112,-6.11045742,112.3471467,0.640806896,3
FiveHours_01m_00s__02m_00s.mp3,7,3055.656243,3527.725618,6878.52404,0.600965083,-84.6526413,128.4148407,-21.88310051,43.69771576,-8.931963921,34.12472916,-4.076853275,24.98813629,-1.459674001,13.1139164,0.863948226,7.246236801,1.483041883,1.728495598,4.316449165,-0.104989596,4.327741623,-1.842916965,5.702593327,-2.14629364,129.1992188,0.295981664,3
